3.145919322967529297e+00	1.923241972923278809e+00	-4.986477851867675781e+00	-5.260870933532714844e+00
3.404393196105957031e+00	1.933574676513671875e+00	-4.645462512969970703e+00	-5.201323032379150391e+00
3.127522468566894531e+00	2.002072811126708984e+00	-4.787141323089599609e+00	-5.253608703613281250e+00
3.169458627700805664e+00	1.990201115608215332e+00	-4.563679218292236328e+00	-5.335035800933837891e+00
3.238085746765136719e+00	1.892397642135620117e+00	-5.041962623596191406e+00	-5.787353038787841797e+00
3.284947395324707031e+00	2.011994123458862305e+00	-4.612645626068115234e+00	-5.402988433837890625e+00
3.314023256301879883e+00	2.021042346954345703e+00	-5.346929073333740234e+00	-5.161518096923828125e+00
3.211467742919921875e+00	1.580128908157348633e+00	-4.783789157867431641e+00	-5.205949306488037109e+00
3.145969152450561523e+00	2.015940666198730469e+00	-4.736435413360595703e+00	-5.109838962554931641e+00
3.174431562423706055e+00	1.576493024826049805e+00	-4.785119056701660156e+00	-5.038826465606689453e+00
3.162266492843627930e+00	1.903015255928039551e+00	-4.921124935150146484e+00	-5.398674488067626953e+00
3.111114025115966797e+00	1.972310185432434082e+00	-4.774656295776367188e+00	-5.139407634735107422e+00
3.107337951660156250e+00	1.951238274574279785e+00	-4.739764690399169922e+00	-5.289700984954833984e+00
3.315816402435302734e+00	1.725952863693237305e+00	-4.532099246978759766e+00	-5.188679218292236328e+00
3.209371566772460938e+00	1.888472318649291992e+00	-4.434164524078369141e+00	-5.318330764770507812e+00
2.975676059722900391e+00	1.701743364334106445e+00	-4.783025741577148438e+00	-5.184778690338134766e+00
3.139662265777587891e+00	1.712769746780395508e+00	-4.479363918304443359e+00	-5.065202713012695312e+00
3.092124700546264648e+00	1.774051427841186523e+00	-4.695298194885253906e+00	-5.045148849487304688e+00
3.065238475799560547e+00	1.761852622032165527e+00	-5.384101390838623047e+00	-4.897459506988525391e+00
3.002344846725463867e+00	1.889458060264587402e+00	-4.783570289611816406e+00	-5.434927940368652344e+00
2.987487554550170898e+00	1.554435729980468750e+00	-4.636065483093261719e+00	-4.758301258087158203e+00
2.860328435897827148e+00	2.044378280639648438e+00	-5.051232337951660156e+00	-5.098866462707519531e+00
2.861757993698120117e+00	1.950306057929992676e+00	-5.220746040344238281e+00	-5.160134315490722656e+00
2.949794530868530273e+00	2.085227966308593750e+00	-5.101779937744140625e+00	-5.279064178466796875e+00
2.778800010681152344e+00	1.648208737373352051e+00	-4.677993774414062500e+00	-5.251967906951904297e+00
